doi,author_name,given_name,family_name,keyword,pubmed_id,affiliation,institute,address,full_name
10.1038/s41586-019-1608-2,Li X,Xin,Li,Saccharomyces,31578522,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA",Xin Li
10.1038/s41586-019-1608-2,Saxena D,Deepak,Saxena,Saccharomyces,31578522,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA. ds100@nyu.edu.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA",Deepak Saxena
10.1038/s41586-019-1608-2,Miller G,George,Miller,Saccharomyces,31578522,"Department of Cell Biology, New York University School of Medicine, New York, NY, USA. george.miller@nyumc.org.",New York University School of Medicine,"540 1st Ave., New York, NY 10016, USA",George Miller
10.1021/acschembio.9b00369,Tardu M,Mehmet,Tardu,Saccharomyces,31243956,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA",Mehmet Tardu
10.1021/acschembio.9b00369,Jones JD,Joshua D.,Jones,Saccharomyces,31243956,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA",Joshua D. Jones
10.1021/acschembio.9b00369,Kennedy RT,Robert T.,Kennedy,Saccharomyces,31243956,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA",Robert T. Kennedy
10.1021/acschembio.9b00369,Lin Q,Qishan,Lin,Saccharomyces,31243956,"Mass Spectrometry Consortium for Epitranscriptomics , University at Albany , 1400 Washington Avenue , Albany , New York 12222 , United States.",University at Albany,"ETEC, 1220 Washington Ave Room 394, Albany, NY 12226, USA",Qishan Lin
10.1021/acschembio.9b00369,Koutmou KS,Kristin S.,Koutmou,Saccharomyces,31243956,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA",Kristin S. Koutmou
10.1038/s41586-022-04506-6,Vaishnav ED,Eeshit Dhaval,Vaishnav,Saccharomyces,35264797,"Broad Institute of MIT and Harvard, Cambridge, MA, USA. edv@mit.edu.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA",Eeshit Dhaval Vaishnav
10.1038/s41586-022-04506-6,de Boer CG,Carl G.,de Boer,Saccharomyces,35264797,"Klarman Cell Observatory, Broad Institute of MIT and Harvard, Cambridge, MA, USA. carl.deboer@ubc.ca.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA",Carl G. de Boer
10.1038/s41586-022-04506-6,Fan L,Lin,Fan,Saccharomyces,35264797,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA",Lin Fan
10.1038/s41586-022-04506-6,Adiconis X,Xian,Adiconis,Saccharomyces,35264797,"Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Stanley Building, 75 Ames St, Cambridge, MA 02142, USA",Xian Adiconis
10.1038/s41586-022-04506-6,Thompson DA,Dawn A.,Thompson,Saccharomyces,35264797,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA",Dawn A. Thompson
10.1038/s41586-022-04506-6,Levin JZ,Joshua Z.,Levin,Saccharomyces,35264797,"Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Stanley Building, 75 Ames St, Cambridge, MA 02142, USA",Joshua Z. Levin
10.1038/s41586-022-04506-6,Regev A,Aviv,Regev,Saccharomyces,35264797,"Genentech, South San Francisco, CA, USA. aviv.regev.sc@gmail.com.",Unparsed,"1 DNA Way, South San Francisco, CA 94080, USA",Aviv Regev
10.1038/s41586-019-0978-9,Luo X,Xiaozhou,Luo,Saccharomyces,30814733,"California Institute of Quantitative Biosciences (QB3), University of California, Berkeley, CA, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA",Xiaozhou Luo
10.1038/s41586-019-0978-9,Wong J,Jeff,Wong,Saccharomyces,30814733,"Demetrix, Inc., Emeryville, CA, USA.",Unparsed,"2929 Seventh St Suite 130, Berkeley, CA 94710, USA",Jeff Wong
10.1038/s41586-019-0978-9,Denby CM,Charles M.,Denby,Saccharomyces,30814733,"Berkeley Brewing Science, Inc., Berkeley, CA, USA.",Unparsed,"2451 Peralta St, Oakland, CA 94607, USA",Charles M. Denby
10.1038/s41586-019-0978-9,Lechner A,Anna,Lechner,Saccharomyces,30814733,"Genomatica, Inc., San Diego, CA, USA.",Unparsed,"4757 Nexus Center Dr, San Diego, CA 92121, USA",Anna Lechner
10.1038/s41586-019-0978-9,Grzybowski AT,Adrian T.,Grzybowski,Saccharomyces,30814733,"California Institute of Quantitative Biosciences (QB3), University of California, Berkeley, CA, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA",Adrian T. Grzybowski
10.1038/s41586-019-0978-9,Harth S,Simon,Harth,Saccharomyces,30814733,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Rd, Berkeley, CA 94720, USA",Simon Harth
10.1038/s41586-019-0978-9,Lin W,Weiyin,Lin,Saccharomyces,30814733,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Rd, Berkeley, CA 94720, USA",Weiyin Lin
10.1038/s41586-019-0978-9,Lee H,Hyunsu,Lee,Saccharomyces,30814733,"Department of Chemistry, University of California, Berkeley, CA, USA.",University of California,"Latimer Hall, University of California, #419, Berkeley, CA 94720, USA",Hyunsu Lee
10.1038/s41586-019-0978-9,Yu C,Changhua,Yu,Saccharomyces,30814733,"Department of Bioengineering, University of California, Berkeley, CA, USA.",University of California,"Stanley Hall, 306 University of California, Berkeley, CA 94720, USA",Changhua Yu
10.1038/s41586-019-0978-9,Shin J,John,Shin,Saccharomyces,30814733,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA, USA.",University of California,"201 Gilman Hall, University of California, Berkeley, CA 94720-1462, USA",John Shin
10.1038/s41586-019-0978-9,Deng K,Kai,Deng,Saccharomyces,30814733,"Biotechnology and Bioengineering Department, Sandia National Laboratories, Livermore, CA, USA.",Unparsed,"7011 East Ave, Livermore, CA 94550, USA",Kai Deng
10.1038/s41586-019-0978-9,Benites VT,Veronica T.,Benites,Saccharomyces,30814733,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Rd, Berkeley, CA 94720, USA",Veronica T. Benites
10.1038/s41586-019-0978-9,Wang G,George,Wang,Saccharomyces,30814733,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Rd, Berkeley, CA 94720, USA",George Wang
10.1038/s41586-019-0978-9,Baidoo EEK,Edward E. K.,Baidoo,Saccharomyces,30814733,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Rd, Berkeley, CA 94720, USA",Edward E. K. Baidoo
10.1038/s41586-019-0978-9,Chen Y,Yan,Chen,Saccharomyces,30814733,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Rd, Berkeley, CA 94720, USA",Yan Chen
10.1038/s41586-019-0978-9,Dev I,Ishaan,Dev,Saccharomyces,30814733,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA, USA.",University of California,"201 Gilman Hall, University of California, Berkeley, CA 94720-1462, USA",Ishaan Dev
10.1038/s41586-019-0978-9,Petzold CJ,Christopher J.,Petzold,Saccharomyces,30814733,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Rd, Berkeley, CA 94720, USA",Christopher J. Petzold
10.2174/1389450120666190924155631,Kaushik K,Kumar,Kaushik,Candida,31549952,"Department of Chemistry and Environmental Science, Medgar Evers College, The City University of New York, 1638 Bedford Avenue, Brooklyn, NY 11225, United States.",The City University of New York,"160 Convent Ave, New York, NY 10031, USA",Kumar Kaushik
10.2174/1389450120666190924155631,Parmar VS,Virinder S.,Parmar,Candida,31549952,"Department of Chemistry and Environmental Science, Medgar Evers College, The City University of New York, 1638 Bedford Avenue, Brooklyn, NY 11225, United States.",The City University of New York,"160 Convent Ave, New York, NY 10031, USA",Virinder S. Parmar
10.1038/s41586-022-04502-w,Li XV,Xin V.,Li,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Xin V. Li
10.1038/s41586-022-04502-w,Leonardi I,Irina,Leonardi,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Irina Leonardi
10.1038/s41586-022-04502-w,Putzel GG,Gregory G.,Putzel,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Gregory G. Putzel
10.1038/s41586-022-04502-w,Semon A,Alexa,Semon,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Alexa Semon
10.1038/s41586-022-04502-w,Fiers WD,William D.,Fiers,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",William D. Fiers
10.1038/s41586-022-04502-w,Kusakabe T,Takato,Kusakabe,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Takato Kusakabe
10.1038/s41586-022-04502-w,Gao IH,Iris H.,Gao,Candida,35296857,"Immunology and Microbial Pathogenesis Program, Weill Cornell Graduate School of Medical Sciences, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"402 E 67th St, New York, NY 10065, USA",Iris H. Gao
10.1038/s41586-022-04502-w,Doron I,Itai,Doron,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Itai Doron
10.1038/s41586-022-04502-w,Gutierrez-Guerrero A,Alejandra,Gutierrez-Guerrero,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Alejandra Gutierrez-Guerrero
10.1038/s41586-022-04502-w,DeCelie MB,Meghan B.,DeCelie,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Meghan B. DeCelie
10.1038/s41586-022-04502-w,Carriche GM,Guilhermina M.,Carriche,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Guilhermina M. Carriche
10.1038/s41586-022-04502-w,Mesko M,Marissa,Mesko,Candida,35296857,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Marissa Mesko
10.1038/s41586-022-04502-w,Yang C,Chen,Yang,Candida,35296857,"Department of Pathology, Yale School of Medicine, Yale University, New Haven, CT, USA.",Yale University,"310 Cedar St LH108, New Haven, CT 06519, USA",Chen Yang
10.1038/s41586-022-04502-w,Scherl EJ,Ellen J.,Scherl,Candida,35296857,"The Jill Roberts Center for Inflammatory Bowel Disease, Weill Cornell Medicine, New York, NY, USA.",Unparsed,"1283 York Ave 9th Floor, New York, NY 10065, USA",Ellen J. Scherl
10.1038/s41586-022-04502-w,Iliev ID,Iliyan D.,Iliev,Candida,35296857,"Department of Microbiology and Immunology, Weill Cornell Medicine, Cornell University, New York, NY, USA. iliev@med.cornell.edu.",Cornell University,"1300 York Avenue, Box 62, New York, NY 10065, USA",Iliyan D. Iliev
10.1038/s41586-021-03241-8,Rao C,Chitong,Rao,Candida,33627867,"Division of Infectious Diseases, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave, Boston, MA 02115, USA",Chitong Rao
10.1038/s41586-021-03241-8,Bainter W,Wayne,Bainter,Candida,33627867,"Division of Immunology, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA",Wayne Bainter
10.1038/s41586-021-03241-8,Geha RS,Raif S.,Geha,Candida,33627867,"Division of Immunology, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA",Raif S. Geha
10.1038/s41586-021-03241-8,Martin CR,Camilia R.,Martin,Candida,33627867,"Department of Neonatology and Division of Translational Research, Beth Israel Deaconess Medical Center, Boston, MA, USA.",Unparsed,"99 Brookline Ave, Boston, MA 02215, USA",Camilia R. Martin
10.1038/s41586-021-03241-8,Rakoff-Nahoum S,Seth,Rakoff-Nahoum,Candida,33627867,"Broad Institute of MIT and Harvard, Cambridge, MA, USA. seth.rakoff-nahoum@childrens.harvard.edu.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA",Seth Rakoff-Nahoum
10.1016/j.ophtha.2021.07.015,Breazzano MP,Mark P.,Breazzano,Candida,34293405,"Wilmer Eye Institute, Johns Hopkins Hospital, Johns Hopkins University, Baltimore, Maryland.",Johns Hopkins University,"1800 Orleans St, Baltimore, MD 21287, USA",Mark P. Breazzano
10.1016/j.ophtha.2021.07.015,Bond JB,John B.,Bond,Candida,34293405,"Vanderbilt Eye Institute, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University Medical Center,"2311 Pierce Ave, Nashville, TN 37232, USA",John B. Bond
10.1016/j.ophtha.2021.07.015,Bearelly S,Srilaxmi,Bearelly,Candida,34293405,"Edward S. Harkness Eye Institute, New York-Presbyterian Hospital, Columbia University Medical Center, New York City, New York.",Columbia University Medical Center,"Vanderbilt Clinic Building, 622 W 168th St 3rd Floor, New York, NY 10032, USA",Srilaxmi Bearelly
10.1016/j.ophtha.2021.07.015,Kim DH,Donna H.,Kim,Candida,34293405,"Casey Eye Institute, Oregon Health and Sciences University, Portland, Oregon.",Oregon Health and Sciences University,"3303 S Bond Ave Building 1, 11th Floor, Portland, OR 97239, USA",Donna H. Kim
10.1016/j.ophtha.2021.07.015,Donahue SP,Sean P.,Donahue,Candida,34293405,"Vanderbilt Eye Institute, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University Medical Center,"2311 Pierce Ave, Nashville, TN 37232, USA",Sean P. Donahue
10.1016/j.ophtha.2021.07.015,Lum F,Flora,Lum,Candida,34293405,"American Academy of Ophthalmology, San Francisco, California. Electronic address: flum@aao.org.",American Academy of Ophthalmology,"655 Beach St, San Francisco, CA 94109, USA",Flora Lum
