keyword,pubmed_id,doi,author_name,affiliation,institute,address
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Novak JM,"Coastal Plains Soil, Water, and Plant Research Center, Agricultural Research Service-USDA, Florence SC, USA.",Unparsed,"2611 W Lucas St, Florence, SC 29501, USA"
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Sigua GC,"Coastal Plains Soil, Water, and Plant Research Center, Agricultural Research Service-USDA, Florence SC, USA.",Unparsed,"2611 W Lucas St, Florence, SC 29501, USA"
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Ippolito JA,"Department of Soil and Crop Sciences, Colorado State University, Fort Collins CO, USA.",Colorado State University,"307 University Ave, Fort Collins, CO 80521, USA"
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Rushmiller HC,"Coastal Plains Soil, Water, and Plant Research Center, Agricultural Research Service-USDA, Florence SC, USA.",Unparsed,"2611 W Lucas St, Florence, SC 29501, USA"
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Watts DW,"Coastal Plains Soil, Water, and Plant Research Center, Agricultural Research Service-USDA, Florence SC, USA.",Unparsed,"2611 W Lucas St, Florence, SC 29501, USA"
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Trippe KM,"National Forage Seed Production Research Center, Agricultural Research Service-USDA, Corvallis OR, USA.",Unparsed,"3450 SW Campus Way, Corvallis, OR 97331, USA"
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Spokas KA,"Soil and Water Management Research Unit, Agricultural Research Service-USDA, St. Paul MN, USA.",Unparsed,"1991 Upper Buford Cir # 454, St Paul, MN 55108, USA"
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Stone KC,"Coastal Plains Soil, Water, and Plant Research Center, Agricultural Research Service-USDA, Florence SC, USA.",Unparsed,"2611 W Lucas St, Florence, SC 29501, USA"
Glucosaminidase,35128320,10.1007/s42773-021-00093-3,Johnson MG,"National Health and Environmental Effects Research Laboratory, US Environmental Protection Agency, Corvallis OR, USA.",National Health and Environmental Effects Research Laboratory,"200 SW 35th St, Corvallis, OR 97333, USA"
Glucosaminidase,32291269,10.2215/CJN.15951219,Zager RA,"Department of Medicine, The University of Washington, Seattle, Washington.",The University of Washington,"1959 NE Pacific St, Seattle, WA 98195, USA"
Glucosaminidase,32291269,10.2215/CJN.15951219,Johnson ACM,"Clinical Research Division, The Fred Hutchinson Cancer Research Center, Seattle, Washington.",Unparsed,"1100 Fairview Ave N, Seattle, WA 98109, USA"
Glucosaminidase,32291269,10.2215/CJN.15951219,Guillem A,"Renibus Therapeutics, Southlake, Texas.",Unparsed,"181 Grand Ave Suite 225, Southlake, TX 76092, USA"
Glucosaminidase,32291269,10.2215/CJN.15951219,Keyser J,"Renibus Therapeutics, Southlake, Texas.",Unparsed,"181 Grand Ave Suite 225, Southlake, TX 76092, USA"
Glucosaminidase,32291269,10.2215/CJN.15951219,Singh B,"Department of Medicine, The University of California, Irvine, California.",The University of California,"1001 Health Sciences Rd, Irvine, CA 92617, USA"
Glucosaminidase,36861850,10.1111/iej.13911,Ordinola-Zapata R,"Division of Endodontics, Department of Restorative Sciences, School of Dentistry, University of Minnesota, Minneapolis, Minnesota, USA.",University of Minnesota,"Malcolm Moos Health Sciences Tower, 515 Delaware St SE Room 8-166, Minneapolis, MN 55455, USA"
Glucosaminidase,36861850,10.1111/iej.13911,Costalonga M,"Division of Basic Sciences, Department of Diagnostic and Biological Sciences, School of Dentistry, University of Minnesota, Minneapolis, Minnesota, USA.",University of Minnesota,"Malcolm Moos Health Sciences Tower, 515 Delaware St SE, Minneapolis, MN 55455, USA"
Glucosaminidase,36861850,10.1111/iej.13911,Dietz M,"Division of Basic & Translational Research, Department of Surgery, University of Minnesota, Minneapolis, Minnesota, USA.",University of Minnesota,"McGuire Translational Research Facility, 2001 6th St SE, Minneapolis, MN 55455, USA"
Glucosaminidase,36861850,10.1111/iej.13911,Lima BP,"Division of Basic Sciences, Department of Diagnostic and Biological Sciences, School of Dentistry, University of Minnesota, Minneapolis, Minnesota, USA.",University of Minnesota,"Malcolm Moos Health Sciences Tower, 515 Delaware St SE, Minneapolis, MN 55455, USA"
Glucosaminidase,36861850,10.1111/iej.13911,Staley C,"Division of Basic & Translational Research, Department of Surgery, University of Minnesota, Minneapolis, Minnesota, USA.",University of Minnesota,"McGuire Translational Research Facility, 2001 6th St SE, Minneapolis, MN 55455, USA"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Lund VA,"The Florey Institute for Host-Pathogen Interactions, University of Sheffield, Sheffield S10 2TN, United Kingdom.",University of Sheffield,"Sheffield S10 2TN, UK"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Gangotra H,"The Department of Chemistry, University of Sheffield, Sheffield S3 7HF, United Kingdom.",University of Sheffield,"Dainton Building, The University of Sheffield, Brook Hill, Sheffield S3 7HF, UK"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Zhao Z,"The Department of Chemistry, University of Sheffield, Sheffield S3 7HF, United Kingdom.",University of Sheffield,"Dainton Building, The University of Sheffield, Brook Hill, Sheffield S3 7HF, UK"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Sutton JAF,"The Florey Institute for Host-Pathogen Interactions, University of Sheffield, Sheffield S10 2TN, United Kingdom.",University of Sheffield,"Sheffield S10 2TN, UK"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Wacnik K,"The Florey Institute for Host-Pathogen Interactions, University of Sheffield, Sheffield S10 2TN, United Kingdom.",University of Sheffield,"Sheffield S10 2TN, UK"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,DeMeester K,"Department of Chemistry and Biochemistry and Department of Biological Sciences, University of Delaware, Newark, Delaware 19716, United States.",University of Delaware,"Brown Laboratory, Newark, DE 19716, USA"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Liang H,"Department of Chemistry and Biochemistry and Department of Biological Sciences, University of Delaware, Newark, Delaware 19716, United States.",University of Delaware,"Brown Laboratory, Newark, DE 19716, USA"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Santiago C,"Department of Chemistry and Biochemistry and Department of Biological Sciences, University of Delaware, Newark, Delaware 19716, United States.",University of Delaware,"Brown Laboratory, Newark, DE 19716, USA"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Leimkuhler Grimes C,"Department of Chemistry and Biochemistry and Department of Biological Sciences, University of Delaware, Newark, Delaware 19716, United States.",University of Delaware,"Brown Laboratory, Newark, DE 19716, USA"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Jones S,"The Department of Chemistry, University of Sheffield, Sheffield S3 7HF, United Kingdom.",University of Sheffield,"Dainton Building, The University of Sheffield, Brook Hill, Sheffield S3 7HF, UK"
Glucosaminidase,36414253,10.1021/acschembio.2c00741,Foster SJ,"The Florey Institute for Host-Pathogen Interactions, University of Sheffield, Sheffield S10 2TN, United Kingdom.",University of Sheffield,"Sheffield S10 2TN, UK"
Glucosaminidase,31717357,10.3390/antibiotics8040214,Swift SM,"Contrafect Corporation., Yonkers, NY 10701, USA.",Unparsed,"28 Wells Ave 3rd floor, Yonkers, NY 10701, USA"
Glucosaminidase,31717357,10.3390/antibiotics8040214,Reid KP,"Animal Biosciences and Biotechnology Laboratory, United States Department of Agricultural (USDA), Agricultural Research Service, Baltimore Avenue, Beltsville, MD 10300, USA.",Animal Biosciences and Biotechnology Laboratory,"Baltimore Ave, Beltsville, MD, USA"
Glucosaminidase,31717357,10.3390/antibiotics8040214,Donovan DM,"Department of Biology, Morgan State University, Baltimore, MD 21251, USA.",Morgan State University,"1700 E Cold Spring Ln, Baltimore, MD 21251, USA"
Glucosaminidase,31717357,10.3390/antibiotics8040214,Ramsay TG,"Animal Biosciences and Biotechnology Laboratory, United States Department of Agricultural (USDA), Agricultural Research Service, Baltimore Avenue, Beltsville, MD 10300, USA.",Animal Biosciences and Biotechnology Laboratory,"Baltimore Ave, Beltsville, MD, USA"
Glucosaminidase,37071353,10.1007/s11356-023-27002-4,Mai H,"Vietnam Academy of Science and Technology, University of Science and Technology of Hanoi, Hanoi, Vietnam. mai.huong@usth.edu.vn.",University of Science and Technology of Hanoi,"18 Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội, Vietnam"
Glucosaminidase,37071353,10.1007/s11356-023-27002-4,Thien ND,"Vietnam Academy of Science and Technology, University of Science and Technology of Hanoi, Hanoi, Vietnam.",University of Science and Technology of Hanoi,"Nhà A6, 18 Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội, Vietnam"
Glucosaminidase,37071353,10.1007/s11356-023-27002-4,Dung NT,"Soil Chemistry and Chemical Soil Quality Group, Wageningen University and Research, Wageningen, Netherlands.",Wageningen University and Research,"Droevendaalsesteeg 1, 6708 PB Wageningen, Netherlands"
Glucosaminidase,33995318,10.3389/fmicb.2021.655987,Alster CJ,"Ecology and Evolutionary Biology, University of California Irvine, Irvine, CA, United States.",University of California Irvine,"321 Steinhaus Hall, Irvine, CA 92697, USA"
Glucosaminidase,33995318,10.3389/fmicb.2021.655987,Allison SD,"Department of Earth System Science, University of California Irvine, Irvine, CA, United States.",University of California Irvine,"3200 Croul Hall St, Irvine, CA 92697, USA"
Glucosaminidase,33995318,10.3389/fmicb.2021.655987,Glassman SI,"Department of Microbiology and Plant Pathology, University of California, Riverside, CA, United States.",University of California,"Riverside, CA 92507, USA"
Glucosaminidase,33995318,10.3389/fmicb.2021.655987,Martiny AC,"Department of Earth System Science, University of California Irvine, Irvine, CA, United States.",University of California Irvine,"3200 Croul Hall St, Irvine, CA 92697, USA"
Glucosaminidase,33995318,10.3389/fmicb.2021.655987,Treseder KK,"Ecology and Evolutionary Biology, University of California Irvine, Irvine, CA, United States.",University of California Irvine,"321 Steinhaus Hall, Irvine, CA 92697, USA"
Glucosaminidase,34596381,10.1021/acs.analchem.1c02658,Klose AM,"Department of Dermatology, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"40 Celebration Dr, Rochester, NY 14620, USA"
Glucosaminidase,34596381,10.1021/acs.analchem.1c02658,Daiss JL,"Department of Orthopaedics, Center for Musculoskeletal Research, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA"
Glucosaminidase,34596381,10.1021/acs.analchem.1c02658,Ho L,"Department of Biomedical Engineering, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA"
Glucosaminidase,34596381,10.1021/acs.analchem.1c02658,Beck CA,"Department of Biostatistics and Computational Biology, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"Crittenden Blvd, Rochester, NY 14642, USA"
Glucosaminidase,34596381,10.1021/acs.analchem.1c02658,Striemer CC,"Adarza BioSystems, Inc., St. Louis, Missouri 63146, United States.",Unparsed,"2184 Welsch Industrial Ct, St. Louis, MO 63146, USA"
Glucosaminidase,34596381,10.1021/acs.analchem.1c02658,Muthukrishnan G,"Department of Orthopaedics, Center for Musculoskeletal Research, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA"
Glucosaminidase,34596381,10.1021/acs.analchem.1c02658,Miller BL,"Department of Biomedical Engineering, University of Rochester, Rochester, New York 14627, United States.",University of Rochester,"601 Elmwood Ave, Rochester, NY 14642, USA"
Glucosaminidase,37631877,10.3390/vaccines11081309,Silva JGLD,"Nucleus for Research in Biological Sciences (NUPEB), Federal University of Ouro Preto, Ouro Preto 35400-000, Brazil.",Federal University of Ouro Preto,"Rua Professor Paulo Magalhães Gomes, 122 - Bauxita, Ouro Preto - MG, 35400-000, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Gonçalves AAM,"Laboratory of Biology of Cell Interactions, Department of Morphology, Federal University of Minas Gerais (UFMG), Belo Horizonte 31270-901, Brazil.",Federal University of Minas Gerais (UFMG),"Av. Pres. Antônio Carlos, 6627 - Pampulha, Belo Horizonte - MG, 31270-901, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Oliveira LT,"Laboratory of Pharmaceutics and Nanotechnology (LDGNano), School of Pharmacy, Federal University of Ouro Preto, Ouro Preto 35400-000, Brazil.",Federal University of Ouro Preto,"R. Nove, 27 - Bauxita, Ouro Preto - MG, 35400-000, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Garcia GM,"Laboratory of Pharmaceutics and Nanotechnology (LDGNano), School of Pharmacy, Federal University of Ouro Preto, Ouro Preto 35400-000, Brazil.",Federal University of Ouro Preto,"R. Nove, 27 - Bauxita, Ouro Preto - MG, 35400-000, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Batista MA,"Laboratory of Biology of Cell Interactions, Department of Morphology, Federal University of Minas Gerais (UFMG), Belo Horizonte 31270-901, Brazil.",Federal University of Minas Gerais (UFMG),"Av. Pres. Antônio Carlos, 6627 - Pampulha, Belo Horizonte - MG, 31270-901, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Mendonça LZ,"Laboratory of Biology of Cell Interactions, Department of Morphology, Federal University of Minas Gerais (UFMG), Belo Horizonte 31270-901, Brazil.",Federal University of Minas Gerais (UFMG),"Av. Pres. Antônio Carlos, 6627 - Pampulha, Belo Horizonte - MG, 31270-901, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Viana KF,"Laboratory of Biology of Cell Interactions, Department of Morphology, Federal University of Minas Gerais (UFMG), Belo Horizonte 31270-901, Brazil.",Federal University of Minas Gerais (UFMG),"Av. Pres. Antônio Carlos, 6627 - Pampulha, Belo Horizonte - MG, 31270-901, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Sant'Ana RCO,"Laboratory of Biology of Cell Interactions, Department of Morphology, Federal University of Minas Gerais (UFMG), Belo Horizonte 31270-901, Brazil.",Federal University of Minas Gerais (UFMG),"Av. Pres. Antônio Carlos, 6627 - Pampulha, Belo Horizonte - MG, 31270-901, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Melo Júnior OAO,"Laboratory of Biology of Cell Interactions, Department of Morphology, Federal University of Minas Gerais (UFMG), Belo Horizonte 31270-901, Brazil.",Federal University of Minas Gerais (UFMG),"Av. Pres. Antônio Carlos, 6627 - Pampulha, Belo Horizonte - MG, 31270-901, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Silveira-Lemos D,"Integrated Research Group on Biomarkers, René Rachou Research Center, Oswaldo Cruz Foundation, Belo Horizonte 30190-009, Brazil.",Unparsed,"Av. Augusto de Lima, 1715 - Barro Preto, Belo Horizonte - MG, 30190-002, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Dutra WO,"National Institute of Science and Technology in Tropical Diseases, INCT-DT, Salvador 40110-060, Brazil.",National Institute of Science and Technology in Tropical Diseases,"71-75 Shelton St, London WC2H 9JQ, UK"
Glucosaminidase,37631877,10.3390/vaccines11081309,Martins-Filho OA,"Laboratory of Diagnosis and Monitoring Biomarkers, René Rachou Research Center, Oswaldo Cruz Foundation, Belo Horizonte 30190-009, Brazil.",Laboratory of Diagnosis and Monitoring Biomarkers,"9381 Judicial Dr Suite 120, San Diego, CA 92121, USA"
Glucosaminidase,37631877,10.3390/vaccines11081309,Galdino AS,"Laboratory of Microorganism Biotechnology, Federal University of São João Del-Rei (UFSJ), Midwest Campus, Divinópolis 35501-296, Brazil.",Federal University of São João Del-Rei (UFSJ),"Praça Frei Orlando, 170 - Centro, São João del Rei - MG, 36307-352, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,de Moura SAL,"Laboratory of Biomaterials and Experimental Pathology, Institute of Exact and Biological Sciences, Federal University of Ouro Preto, Ouro Preto 35402-136, Brazil.",Federal University of Ouro Preto,"Rua Professor Paulo Magalhães Gomes, 122 - Bauxita, Ouro Preto - MG, 35400-000, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Mosqueira VCF,"Laboratory of Pharmaceutics and Nanotechnology (LDGNano), School of Pharmacy, Federal University of Ouro Preto, Ouro Preto 35400-000, Brazil.",Federal University of Ouro Preto,"R. Nove, 27 - Bauxita, Ouro Preto - MG, 35400-000, Brazil"
Glucosaminidase,37631877,10.3390/vaccines11081309,Giunchetti RC,"National Institute of Science and Technology in Tropical Diseases, INCT-DT, Salvador 40110-060, Brazil.",National Institute of Science and Technology in Tropical Diseases,"71-75 Shelton St, London WC2H 9JQ, UK"
β-Glucan,33125892,10.1016/j.cell.2020.09.058,Kalafati L,"Institute for Clinical Chemistry and Laboratory Medicine, Faculty of Medicine, Technische Universität Dresden, 01307 Dresden, Germany; National Center for Tumor Diseases, Partner Site Dresden, 01307 Dresden and German Cancer Research Center, Heidelberg, 69120 Heidelberg, Germany.",Technische Universität Dresden,"01069 Dresden, Germany"
