keyword,pubmedId,articleTitle,author_name,affiliation,institute,address
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Aykut B,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Pushalkar S,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Chen R,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Li Q,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Abengozar R,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Kim JI,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Shadaloey SA,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Wu D,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Preiss P,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Verma N,"Department of Medicine, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"462 1st Ave. # 6, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Guo Y,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Saxena A,"Biology and Biochemistry Programs, Graduate Center CUNY, New York, NY, USA.",Unparsed,"365 5th Ave, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Vardhan M,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Diskin B,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Wang W,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Leinwand J,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Kurz E,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Kochen Rossi JA,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Hundeyin M,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Zambrinis C,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Li X,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Saxena D,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA. ds100@nyu.edu.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,The fungal mycobiome promotes pancreatic oncogenesis via activation of MBL,Miller G,"Department of Cell Biology, New York University School of Medicine, New York, NY, USA. george.miller@nyumc.org.",New York University School of Medicine,"540 1st Ave., New York, NY 10016, USA"
Saccharomyces,31243956,Identification and Quantification of Modified Nucleosides in ,Tardu M,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan ,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,Identification and Quantification of Modified Nucleosides in ,Jones JD,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan ,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,Identification and Quantification of Modified Nucleosides in ,Kennedy RT,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan ,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,Identification and Quantification of Modified Nucleosides in ,Lin Q,"Mass Spectrometry Consortium for Epitranscriptomics , University at Albany , 1400 Washington Avenue , Albany , New York 12222 , United States.",University at Albany ,"University of Albany 1400 Washington Avenue LS 2033, Albany, NY 12222, USA"
Saccharomyces,31243956,Identification and Quantification of Modified Nucleosides in ,Koutmou KS,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan ,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,35264797,"The evolution, evolvability and engineering of gene regulatory DNA",Vaishnav ED,"Broad Institute of MIT and Harvard, Cambridge, MA, USA. edv@mit.edu.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,"The evolution, evolvability and engineering of gene regulatory DNA",de Boer CG,"Klarman Cell Observatory, Broad Institute of MIT and Harvard, Cambridge, MA, USA. carl.deboer@ubc.ca.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,"The evolution, evolvability and engineering of gene regulatory DNA",Fan L,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,"The evolution, evolvability and engineering of gene regulatory DNA",Adiconis X,"Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Stanley Building, 75 Ames St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,"The evolution, evolvability and engineering of gene regulatory DNA",Thompson DA,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,"The evolution, evolvability and engineering of gene regulatory DNA",Levin JZ,"Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Stanley Building, 75 Ames St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,"The evolution, evolvability and engineering of gene regulatory DNA",Regev A,"Genentech, South San Francisco, CA, USA. aviv.regev.sc@gmail.com.",Unparsed,"1 DNA Way, South San Francisco, CA 94080, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Luo X,"California Institute of Quantitative Biosciences (QB3), University of California, Berkeley, CA, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,d'Espaux L,"Demetrix, Inc., Emeryville, CA, USA.",Unparsed,"2929 Seventh St Suite 130, Berkeley, CA 94710, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Wong J,"Demetrix, Inc., Emeryville, CA, USA.",Unparsed,"2929 Seventh St Suite 130, Berkeley, CA 94710, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Denby CM,"Berkeley Brewing Science, Inc., Berkeley, CA, USA.",Unparsed,"2451 Peralta St, Oakland, CA 94607, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Lechner A,"Genomatica, Inc., San Diego, CA, USA.",Unparsed,"4757 Nexus Center Dr, San Diego, CA 92121, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Grzybowski AT,"California Institute of Quantitative Biosciences (QB3), University of California, Berkeley, CA, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Harth S,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Lin W,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Lee H,"Department of Chemistry, University of California, Berkeley, CA, USA.",University of California,"Latimer Hall, University of California, #419, Berkeley, CA 94720, USA"
Saccharomyces,30814733,Complete biosynthesis of cannabinoids and their unnatural analogues in yeast,Yu C,"Department of Bioengineering, University of California, Berkeley, CA, USA.",University of California,"Stanley Hall, 306 University of California, Berkeley, CA 94720, USA"
